Timestamp,Open,High,Low,Close,Volume,Open Interest
2024-08-01 15:29:00+05:30,51608.2,51616.45,51583.15,51606.45,0,0
2024-08-01 15:28:00+05:30,51627.6,51628.8,51598.95,51613.0,0,0
2024-08-01 15:27:00+05:30,51637.25,51637.25,51614.95,51623.75,0,0
2024-08-01 15:26:00+05:30,51615.05,51639.15,51609.75,51631.05,0,0
2024-08-01 15:25:00+05:30,51617.4,51628.75,51603.75,51613.5,0,0
2024-08-01 15:24:00+05:30,51619.8,51619.8,51606.5,51615.2,0,0
2024-08-01 15:23:00+05:30,51622.85,51623.95,51614.5,51617.5,0,0
2024-08-01 15:22:00+05:30,51618.85,51631.0,51618.25,51620.95,0,0
2024-08-01 15:21:00+05:30,51608.45,51619.15,51603.75,51617.1,0,0
2024-08-01 15:20:00+05:30,51587.0,51617.7,51584.4,51606.25,0,0
2024-08-01 15:19:00+05:30,51587.95,51590.35,51583.4,51585.9,0,0
2024-08-01 15:18:00+05:30,51603.2,51604.2,51585.9,51588.15,0,0
2024-08-01 15:17:00+05:30,51591.85,51610.55,51589.8,51601.5,0,0
2024-08-01 15:16:00+05:30,51581.05,51594.35,51570.15,51591.0,0,0
2024-08-01 15:15:00+05:30,51571.3,51593.45,51570.95,51580.85,0,0
2024-08-01 15:14:00+05:30,51562.8,51572.25,51558.4,51571.65,0,0
2024-08-01 15:13:00+05:30,51553.1,51565.75,51550.6,51559.2,0,0
2024-08-01 15:12:00+05:30,51545.1,51561.9,51544.0,51555.6,0,0
2024-08-01 15:11:00+05:30,51555.2,51555.55,51544.4,51546.5,0,0
2024-08-01 15:10:00+05:30,51559.5,51573.7,51551.8,51553.1,0,0
2024-08-01 15:09:00+05:30,51553.6,51558.85,51544.75,51557.8,0,0
2024-08-01 15:08:00+05:30,51513.6,51553.9,51511.05,51553.5,0,0
2024-08-01 15:07:00+05:30,51484.5,51513.85,51477.6,51513.3,0,0
2024-08-01 15:06:00+05:30,51498.7,51517.4,51481.15,51481.15,0,0
2024-08-01 15:05:00+05:30,51466.25,51500.9,51456.2,51498.75,0,0
2024-08-01 15:04:00+05:30,51489.8,51493.7,51459.45,51466.75,0,0
2024-08-01 15:03:00+05:30,51477.15,51495.55,51456.25,51489.3,0,0
2024-08-01 15:02:00+05:30,51510.6,51510.6,51474.75,51474.75,0,0
2024-08-01 15:01:00+05:30,51532.3,51540.65,51506.85,51508.4,0,0
2024-08-01 15:00:00+05:30,51519.9,51541.9,51512.75,51535.85,0,0
2024-08-01 14:59:00+05:30,51517.95,51533.1,51508.85,51518.95,0,0
2024-08-01 14:58:00+05:30,51511.15,51536.85,51506.95,51515.85,0,0
2024-08-01 14:57:00+05:30,51528.7,51534.35,51502.05,51512.85,0,0
2024-08-01 14:56:00+05:30,51535.75,51541.5,51520.5,51523.2,0,0
2024-08-01 14:55:00+05:30,51540.75,51545.55,51523.15,51534.9,0,0
2024-08-01 14:54:00+05:30,51533.9,51547.8,51524.7,51540.45,0,0
2024-08-01 14:53:00+05:30,51545.55,51546.4,51527.2,51532.95,0,0
2024-08-01 14:52:00+05:30,51538.1,51545.2,51526.45,51545.2,0,0
2024-08-01 14:51:00+05:30,51547.2,51553.7,51528.25,51540.2,0,0
2024-08-01 14:50:00+05:30,51581.8,51581.8,51551.25,51555.3,0,0
2024-08-01 14:49:00+05:30,51551.7,51591.75,51550.15,51576.6,0,0
2024-08-01 14:48:00+05:30,51568.3,51572.0,51539.0,51555.65,0,0
2024-08-01 14:47:00+05:30,51542.85,51579.95,51540.55,51566.15,0,0
2024-08-01 14:46:00+05:30,51552.6,51555.7,51529.95,51542.3,0,0
2024-08-01 14:45:00+05:30,51573.35,51585.75,51544.0,51550.1,0,0
2024-08-01 14:44:00+05:30,51572.6,51576.85,51560.8,51574.3,0,0
2024-08-01 14:43:00+05:30,51589.35,51593.6,51568.15,51575.05,0,0
2024-08-01 14:42:00+05:30,51591.65,51595.8,51577.95,51592.4,0,0
2024-08-01 14:41:00+05:30,51550.95,51590.9,51547.25,51590.5,0,0
2024-08-01 14:40:00+05:30,51530.1,51559.55,51521.05,51557.3,0,0
2024-08-01 14:39:00+05:30,51532.35,51533.1,51513.4,51529.75,0,0
2024-08-01 14:38:00+05:30,51514.9,51543.55,51510.85,51531.8,0,0
2024-08-01 14:37:00+05:30,51507.4,51518.65,51499.1,51516.7,0,0
2024-08-01 14:36:00+05:30,51500.4,51512.85,51497.4,51505.75,0,0
2024-08-01 14:35:00+05:30,51500.6,51513.0,51496.8,51498.85,0,0
