Timestamp,Open,High,Low,Close,Volume,Open Interest
2024-07-31 00:00:00+05:30,51583.45,51663.1,51335.7,51553.4,0,0
2024-07-30 00:00:00+05:30,51383.9,51957.75,51260.05,51499.3,0,0
2024-07-29 00:00:00+05:30,51546.65,52340.25,51186.95,51406.25,0,0
2024-07-26 00:00:00+05:30,50456.1,51398.6,50438.3,51295.95,0,0
2024-07-25 00:00:00+05:30,50762.3,51006.1,50559.9,50888.75,0,0
2024-07-24 00:00:00+05:30,51657.65,51944.65,50784.25,51317.0,0,0
2024-07-23 00:00:00+05:30,52511.0,52547.55,51342.65,51778.3,0,0
2024-07-22 00:00:00+05:30,52145.6,52427.0,51874.55,52280.4,0,0
2024-07-19 00:00:00+05:30,52531.55,52586.75,52146.3,52265.6,0,0
2024-07-18 00:00:00+05:30,52215.05,52782.75,52168.65,52620.7,0,0
2024-07-16 00:00:00+05:30,52466.7,52619.05,52331.6,52396.8,0,0
2024-07-15 00:00:00+05:30,52330.05,52662.25,52154.0,52455.9,0,0
2024-07-12 00:00:00+05:30,52272.65,52794.55,52171.15,52278.9,0,0
2024-07-11 00:00:00+05:30,52316.9,52400.3,51749.45,52270.65,0,0
2024-07-10 00:00:00+05:30,52528.8,52528.8,52075.4,52189.3,0,0
2024-07-09 00:00:00+05:30,52390.5,52626.6,52292.95,52568.8,0,0
2024-07-08 00:00:00+05:30,52533.1,52710.8,52246.7,52425.8,0,0
2024-07-05 00:00:00+05:30,52560.1,52817.85,52290.05,52660.35,0,0
2024-07-04 00:00:00+05:30,53357.7,53357.7,52815.9,53103.7,0,0
2024-07-03 00:00:00+05:30,52872.3,53256.7,52482.65,53089.25,0,0
2024-07-02 00:00:00+05:30,52793.75,52828.45,51996.65,52168.1,0,0
2024-07-01 00:00:00+05:30,52351.15,52656.15,52166.05,52574.75,0,0
2024-06-28 00:00:00+05:30,52874.95,53030.3,52242.3,52342.25,0,0
2024-06-27 00:00:00+05:30,52980.3,53180.75,52639.0,52811.3,0,0
2024-06-26 00:00:00+05:30,52653.2,52988.3,52373.7,52870.5,0,0
2024-06-25 00:00:00+05:30,51759.45,52746.5,51747.65,52606.0,0,0
2024-06-24 00:00:00+05:30,51280.25,51783.95,51138.9,51703.95,0,0
2024-06-21 00:00:00+05:30,51927.3,51934.35,51224.95,51661.45,0,0
2024-06-20 00:00:00+05:30,51712.9,51842.2,51281.5,51783.25,0,0
2024-06-19 00:00:00+05:30,50607.9,51957.0,50441.75,51398.05,0,0
2024-06-18 00:00:00+05:30,50194.35,50562.15,49900.2,50440.9,0,0
2024-06-14 00:00:00+05:30,49993.95,50102.6,49693.35,50002.0,0,0
2024-06-13 00:00:00+05:30,50179.0,50186.45,49799.65,49846.7,0,0
2024-06-12 00:00:00+05:30,49857.45,50233.4,49697.35,49895.1,0,0
2024-06-11 00:00:00+05:30,49751.2,49970.3,49530.45,49705.75,0,0
2024-06-10 00:00:00+05:30,49808.15,50252.95,49622.75,49780.9,0,0
2024-06-07 00:00:00+05:30,49316.95,49943.2,49080.45,49803.2,0,0
