Timestamp,Open,High,Low,Close,Volume,Open Interest
2024-07-28 00:00:00+05:30,51546.65,52340.25,51186.95,51553.4,0,0
2024-07-21 00:00:00+05:30,52145.6,52547.55,50438.3,51295.95,0,0
2024-07-14 00:00:00+05:30,52330.05,52782.75,52146.3,52265.6,0,0
2024-07-07 00:00:00+05:30,52533.1,52794.55,51749.45,52278.9,0,0
2024-06-30 00:00:00+05:30,52351.15,53357.7,51996.65,52660.35,0,0
2024-06-23 00:00:00+05:30,51280.25,53180.75,51138.9,52342.25,0,0
2024-06-16 00:00:00+05:30,50194.35,51957.0,49900.2,51661.45,0,0
2024-06-09 00:00:00+05:30,49808.15,50252.95,49530.45,50002.0,0,0
2024-06-02 00:00:00+05:30,50889.85,51133.2,46077.85,49803.2,0,0
2024-05-26 00:00:00+05:30,49105.9,49688.85,48313.6,48983.95,0,0
2024-05-19 00:00:00+05:30,47927.1,49052.95,47435.25,48971.65,0,0
2024-05-12 00:00:00+05:30,47389.8,48222.35,46983.25,48199.5,0,0
2024-05-05 00:00:00+05:30,49174.55,49252.65,47313.35,47421.1,0,0
2024-04-28 00:00:00+05:30,48359.9,49974.75,48342.7,48923.55,0,0
2024-04-21 00:00:00+05:30,48145.7,48679.65,47628.45,48201.05,0,0
2024-04-14 00:00:00+05:30,48057.5,48255.5,46579.05,47574.15,0,0
2024-04-07 00:00:00+05:30,48586.75,49057.4,48424.65,48564.55,0,0
2024-03-31 00:00:00+05:30,47391.05,48557.4,47279.8,48493.05,0,0
2024-03-24 00:00:00+05:30,46552.95,47440.45,46529.05,47124.6,0,0
2024-03-17 00:00:00+05:30,46458.75,46990.25,45828.8,46863.75,0,0
2024-03-10 00:00:00+05:30,47792.2,47853.8,46310.5,46594.1,0,0
2024-03-03 00:00:00+05:30,47318.5,48161.25,47191.65,47835.8,0,0
2024-02-25 00:00:00+05:30,46615.85,47433.85,45661.75,47297.5,0,0
2024-02-18 00:00:00+05:30,46554.9,47363.4,46317.7,46811.75,0,0
2024-02-11 00:00:00+05:30,45664.3,46693.4,44633.85,46384.85,0,0
