Timestamp,Open,High,Low,Close,Volume,Open Interest,AROON_Up,AROON_Dn,AROON_Sc,BOP,CCI,DC_upper,DC_middle,DC_lower,EMA,RSI,STOCH_k,STOCH_d,ICHIMOKU_a,ICHIMOKU_b,ICHIMOKU_base,ICHIMOKU_span,ICHIMOKU_CS,KAMA,BBANDS_upper,BBANDS_middle,BBANDS_lower,MACD,MACD_signal,MACD_diff,CMO,DPO,HMA,KC_upper,KC_middle,KC_lower,MOM,PPO,ROC,TRIMA,UO,WILLR,ATR,SMA,WMA,Z,AO,ERI_bull,ERI_bear,FISHER,FISHER_signal,High_next,Low_next,weekday_num,weekday_name,month_num,month_name,is_weekly_expiration,is_monthly_expiration
2024-07-31 10:15:00+05:30,51603.35,51661.85,51530.2,51592.1,0,0,21.42857142857143,50.0,21.42857142857143,-0.0854538549183431,29.2052716223322,51877.15,51606.425,51335.7,51534.4396682336,51.96644107322783,39.11410718133411,32.6663998932908,,,51498.775,,51867.4,31969.896617733582,51613.5124305904,51518.740000000005,51423.967569409615,,,,3.932882146455665,2.9874999999956344,51542.62555555556,51856.97729279467,51581.34349566281,51305.70969853096,-28.70000000000437,,-0.055597743545246,51478.43611111112,,-52.64567365407713,139.64791254468386,51491.065,51506.98090909091,,,121.96558611686488,-9.684413883136584,0.0938669602113153,-0.5436520828188249,51621.75,51439.05,2,Wednesday,7,July,False,0
2024-07-31 09:45:00+05:30,51475.85,51621.75,51439.05,51606.85,0,0,14.28571428571429,42.85714285714286,14.28571428571429,0.7170224411603836,12.544007475015889,51877.15,51606.425,51335.7,51547.60518310021,53.2499578488636,46.110751993105005,39.06177855757701,,,51498.775,,51798.95,32400.18188476005,51649.53687842231,51545.04,51440.54312157769,,,,6.4999156977272055,8.4375,51584.04343434344,51867.95564586184,51583.77268655207,51299.589727242295,59.400000000001455,,0.1152336342534916,51485.73611111112,,-49.92150706436435,143.34790029922658,51497.005,51528.03272727272,,,72.2990738144581,-110.400926185539,0.4012854479638738,0.0938669602113153,51587.95,51392.85,2,Wednesday,7,July,False,0
2024-07-31 09:15:00+05:30,51583.45,51587.95,51392.85,51472.45,0,0,7.14285714285714,35.71428571428571,7.14285714285714,-0.5689390056381385,-38.60871880642621,51877.15,51606.425,51335.7,51533.94060435471,42.18788591619761,40.896358543417215,42.040405905952106,,,51505.3,51606.425,51930.3,32526.74940627085,51650.6931615103,51544.35,51438.006838489695,-50.50379909967887,,,-15.62422816760478,-140.05749999999534,51581.90818181818,51871.05034625594,51573.17052592806,51275.29070560017,13.349999999998545,-0.1718522168975095,0.025942933319857,51496.99583333333,,-74.74374365130689,149.3330262463168,51498.34,51523.56818181818,,,49.49920612667484,-145.6007938733237,0.2973005738226322,0.4012854479638738,51510.85,51390.6,2,Wednesday,7,July,False,0
2024-07-30 15:15:00+05:30,51460.9,51510.85,51390.6,51435.95,0,0,0.0,28.57142857142857,0.0,-0.2074844074844438,-71.80988842558456,51877.15,51606.425,51335.7,51516.12413083567,39.77149389407314,35.31826197891386,40.77512417181202,,,51526.225,51606.425,51352.65,32864.69021380041,51667.4059403893,51532.9,51398.39405961071,-54.84875483757787,,,-20.45701221185372,-178.73000000001048,51543.08510101008,51852.51697994585,51560.10190441109,51267.686828876336,50.25,-0.1773939663321703,0.0977898520405482,51509.13333333333,,-69.37996334758718,146.90162518957086,51503.365000000005,51512.22454545455,,,-12.957823319993622,-133.20782331999362,-0.1233016398870975,0.2973005738226322,51876.95,51413.2,1,Tuesday,7,July,False,0
2024-07-30 14:45:00+05:30,51871.3,51876.95,51413.2,51462.35,0,0,100.0,21.42857142857143,100.0,-0.8818328840970444,116.64471284634756,51877.15,51606.425,51335.7,51506.34701613827,42.34379287278789,26.425277035780592,34.213299186037226,,,51633.775,51606.425,51321.25,33112.13482953566,51655.94462527682,51513.94,51371.93537472317,-55.52188249731989,,,-15.312414254424192,-156.84000000000378,51495.667929292926,51903.69155328434,51550.79219922909,51197.89284517383,35.69999999999709,-0.1687327269032201,0.0694192602473563,51519.46666666667,41.87358717458909,-76.60046189376418,173.07221615574392,51506.935,51504.76727272727,,,361.9218657257152,-101.82813427428482,0.0916950400762882,-0.1233016398870975,51922.55,51795.85,1,Tuesday,7,July,False,0
2024-07-30 14:15:00+05:30,51795.85,51922.55,51795.85,51875.55,0,0,100.0,14.28571428571429,100.0,0.629044988161023,290.9307225685751,51922.55,51629.125,51335.7,51573.47483138586,66.47662069713974,48.67023796376872,36.80459232615439,,,51656.575,51629.125,51249.45,35567.876144851696,51897.788271177735,51570.63,51243.47172882226,-22.45471035042283,,,32.95324139427949,260.7075000000041,51559.34828282829,51988.66854820964,51581.72151358822,51174.7744789668,377.5,-0.1120268716875126,0.7330374645253558,51533.88194444444,51.36733415268467,-8.008860867342516,196.5260554706732,51544.685,51571.78818181818,,,356.01874205061904,229.31874205061467,0.5081315237524665,0.0916950400762882,51866.5,51768.1,1,Tuesday,7,July,False,0
2024-07-30 13:45:00+05:30,51809.25,51866.5,51768.1,51795.5,0,0,92.85714285714286,7.14285714285714,92.85714285714286,-0.1397357723577215,179.62663984063627,51922.55,51629.125,51335.7,51613.843043861154,61.13766067192531,64.58039756760353,46.55863752238429,,,51656.575,51629.125,51222.75,37018.890192488805,51983.51600168463,51608.36,51233.20399831537,-2.677242596015276,,,22.275321343850624,188.86000000000055,51662.92505050505,51990.73821028492,51602.08136943696,51213.42452858901,320.15000000000146,-0.0693124412309883,0.6219481751945377,51549.35138888889,49.79681796075524,-21.649484536082756,189.32380250810056,51576.7,51617.39090909091,1.607518945668104,,267.25892175766785,168.8589217576664,0.8748902503142391,0.5081315237524665,51838.45,51627.75,1,Tuesday,7,July,False,0
2024-07-30 13:15:00+05:30,51797.3,51838.45,51627.75,51814.05,0,0,85.71428571428572,0.0,85.71428571428572,0.0794969150450889,116.99642259395654,51922.55,51629.125,51335.7,51650.24430861367,61.90126012303107,83.81087568694937,65.68717040610721,,,51656.575,51629.125,51232.25,38412.43940357872,52052.36738919478,51676.68,51300.99261080522,14.328206414938904,,,23.802520246062148,207.9800000000032,51773.69005050505,52014.044095019686,51622.268858062016,51230.493621104346,338.15000000000146,-0.0300205589960401,0.656909349812245,51567.55416666667,53.7194467371556,-18.90902753572664,191.03603657999332,51610.515,51660.545454545456,1.6187452804532023,,208.52193293513847,-2.178067064858624,0.9812890202834272,0.8748902503142391,51957.75,51676.15,1,Tuesday,7,July,False,0
2024-07-30 12:45:00+05:30,51698.3,51957.75,51676.15,51802.6,0,0,100.0,0.0,100.0,0.3703835227272591,116.90778466686253,51957.75,51646.725,51335.7,51677.94534341118,61.10317955997153,77.36180309646078,75.25102545033789,,,51674.175,51646.725,51200.0,39521.91868904318,52043.19217817591,51750.01,51456.827821824096,26.57488918517629,,,22.206359119943063,207.12000000000265,51846.91025252526,52047.544657398765,51639.4432525323,51231.34184766583,309.40000000000146,0.0147420121174058,0.6008560353600115,51595.00833333333,50.927235864703526,-27.356078638808256,198.22784930562676,51641.455,51695.47,1.4199292761448925,,303.1545139443988,21.55451394440024,1.1744404574889973,0.9812890202834272,51751.3,51671.75,1,Tuesday,7,July,False,0
2024-07-30 12:15:00+05:30,51690.6,51751.3,51671.75,51706.5,0,0,92.85714285714286,57.14285714285714,92.85714285714286,0.1998742928975597,49.91615685869528,51957.75,51646.725,51335.7,51683.13709915459,54.7258041868691,69.81148140298723,76.99472006213246,,,51674.175,51646.725,51061.55,39867.130956203466,51907.164464457295,51798.84,51690.51553554271,28.200923957469055,,,9.4516083737382,106.75249999999504,51858.49646464646,52039.98802336079,51645.82960943399,51251.67119550719,149.34999999999854,0.046173474023241,0.289678541191665,51631.0875,50.43461102012106,-44.30044961650346,192.9196532849274,51656.39,51707.29636363637,0.6749847628578133,,89.28958338091616,9.739583380913244,1.1224379687199062,1.1744404574889973,51762.65,51649.75,1,Tuesday,7,July,False,0
2024-07-30 11:45:00+05:30,51761.05,51762.65,51649.75,51689.15,0,0,85.71428571428572,50.0,85.71428571428572,-0.6368467670504918,36.83729340791052,51957.75,51646.725,51335.7,51684.23035385375,53.63735956965149,60.32795556731035,69.16708002225279,,,51674.175,51646.725,50878.85,40077.41202784417,51866.88318643094,51761.56,51656.236813569056,27.76945918979618,-9.90365673707048,37.67311592686666,7.274719139302981,93.90250000000378,51813.514292929285,52028.079640183576,51649.95536091647,51271.83108164937,97.05000000000292,0.0794421995026425,0.1881101951655445,51674.32361111111,49.95188762756974,-47.35960504275727,186.66152610491804,51666.095,51713.25272727273,0.517346984603715,140.86573529411544,96.76250004077885,-16.137499959222623,0.9976221915770452,1.1224379687199062,51784.6,51642.25,1,Tuesday,7,July,False,0
2024-07-30 11:15:00+05:30,51645.2,51784.6,51642.25,51758.1,0,0,78.57142857142857,42.85714285714286,78.57142857142857,0.7931155602388662,43.69166816555847,51957.75,51646.725,51335.7,51697.66119860761,57.27419703150478,57.7125393047108,62.6173254250028,,,51674.175,51646.725,50916.55,40396.8862148912,51853.86582264014,51754.08,51654.294177359865,32.615240819810424,-1.3998772256942988,34.01511804550472,14.548394063009573,152.1175000000003,51770.83035353536,52029.48157921372,51660.254850353,51291.02812149228,151.25,0.1078792041556722,0.2930812479351094,51705.45277777778,59.56841812174292,-35.202327426606885,183.21937157971288,51681.22,51729.9809090909,0.9796536314186822,116.89147058823436,105.5392857492334,-36.81071425076516,0.8867743090401311,0.9976221915770452,51703.0,51576.65,1,Tuesday,7,July,False,0
2024-07-30 10:45:00+05:30,51676.9,51703.0,51576.65,51645.1,0,0,71.42857142857143,35.71428571428571,71.42857142857143,-0.2516818361693967,-12.075731901436752,51957.75,51646.725,51335.7,51688.10461704258,50.30904416315175,54.10385259631494,57.38144915611203,,,51685.475,51646.725,50895.3,40771.30135548125,51829.8999703493,51720.29,51610.6800296507,27.02586470863025,4.285271161170611,22.74059354745964,0.6180883263034946,19.224999999998545,51718.26186868688,52027.43571452669,51658.81153127176,51290.18734801682,172.65000000000146,0.1242859756075534,0.3354221530158395,51726.75416666667,51.17520583762808,-55.126509741691024,183.0827793954771,51698.485,51723.41363636364,0.1811651691492075,94.82911764705932,28.7908163564789,-97.55918364351965,0.3608341444141791,0.8867743090401311,51692.45,51448.15,1,Tuesday,7,July,False,0
2024-07-30 10:15:00+05:30,51472.05,51692.45,51448.15,51667.6,0,0,64.28571428571428,28.57142857142857,64.28571428571428,0.8004502660663083,-38.684112487155296,51957.75,51653.25,51348.75,51684.37650485302,51.5719114945586,52.837285844426674,54.88455924848413,,,51702.95,51646.725,50740.35,41324.39916156064,51770.09745797109,51693.29,51616.48254202891,24.133608613446995,8.254938651625888,15.878669961821108,3.143822989117199,3.3624999999956344,51678.3051010101,52039.69897980986,51659.64852829349,51279.59807677712,231.65000000000143,0.1386591401411408,0.450365940553254,51738.23194444445,57.734645056988384,-51.159305298422055,187.7815248864296,51721.65,51717.79818181818,0.3333408501535527,44.21970588235854,19.184985448402585,-225.11501455159305,-0.2257169629803758,0.3608341444141791,51601.55,51305.15,1,Tuesday,7,July,False,0
2024-07-30 09:45:00+05:30,51584.05,51601.55,51305.15,51470.1,0,0,57.14285714285714,100.0,57.14285714285714,-0.3844466936572328,-113.0643949575712,51957.75,51631.45,51305.15,51645.41714033429,41.5821228398728,39.66333491920623,48.86815778664928,,,51631.45,51631.45,50722.15,41372.71564218767,51837.50206145422,51646.01,51454.51793854577,5.837583369488129,7.771467595198337,-1.933884225710208,-16.8357543202544,-206.87750000000236,51605.92520202021,52054.4895531613,51641.59628750364,51228.70302184597,7.75,0.1548845121240129,0.0150595532462081,51731.302777777775,52.94802309139855,-74.72418020226824,201.11721878144223,51722.425,51672.06181818181,-1.0180667072173717,-2.190294117652229,-42.69144104422594,-339.0914410442274,-0.7875753807909831,-0.2257169629803758,51599.65,51260.05,1,Tuesday,7,July,False,0
2024-07-30 09:15:00+05:30,51383.9,51599.65,51260.05,51588.25,0,0,50.0,100.0,50.0,0.6017373380447568,-92.12025316455848,51957.75,51608.9,51260.05,51635.02311481896,48.06349689312598,40.38559656307306,44.295405775568646,,,51608.9,51608.9,50770.95,42274.82043165035,51816.1465951776,51625.83,51435.513404822406,0.861636715446366,6.389501419247944,-5.527864703801578,-3.8730062137480266,-92.32250000000204,51559.59873737375,52074.77150047927,51636.51568869376,51198.259876908254,-287.3000000000029,0.1943822990592206,-0.553825453416885,51713.57361111111,60.44175699480099,-52.95972481009053,211.6384208973422,51693.695,51647.66636363636,-0.1512491926806331,-49.900000000001455,-36.59266375219886,-376.1926637521974,-1.3098087458755776,-0.7875753807909831,51395.05,51293.45,1,Tuesday,7,July,False,0
2024-07-29 15:15:00+05:30,51311.35,51395.05,51293.45,51388.4,0,0,42.85714285714286,92.85714285714286,42.85714285714286,0.7583661417322687,-144.62199890089724,51957.75,51608.9,51260.05,51590.18254848824,39.98278741786944,30.237417931717165,36.76211647133215,,,51608.9,51608.9,50893.15,43381.27181364138,51765.08951594693,51551.89,51338.69048405307,-18.989166352133907,1.3137678649715745,-20.30293421710548,-20.034425164261123,-291.4174999999959,51486.32959595959,52065.55516710029,51612.88562310388,51160.21607910747,-407.09999999999854,0.1997978036483738,-0.7859756156422827,51681.19027777778,58.612161672735645,-81.60384119248974,217.9280116031373,51652.985,51592.15818181819,-1.4649516550282875,-114.76367647058214,-205.78656893045263,-307.38656893045845,-1.7969043807798142,-1.3098087458755776,51617.85,51283.35,0,Monday,7,July,False,0
2024-07-29 14:45:00+05:30,51484.55,51617.85,51283.35,51311.85,0,0,35.71428571428571,85.71428571428572,35.71428571428571,-0.5162929745889517,-116.69890294322366,51957.75,51608.9,51260.05,51539.57663058129,37.38972972470656,24.286942812096573,31.636652435628932,,,51522.325,51608.9,50897.9,44604.34930624414,51743.75503167131,51485.24,51226.72496832869,-40.431941788541735,-7.035374065731088,-33.396567722810644,-25.220540550586893,-374.3525000000009,51400.717171717166,52057.48800832884,51584.215563760656,51110.94311919248,-502.2000000000044,0.1263163055105346,-0.9692351784892406,51639.6736111111,52.72345957330873,-92.57560556113005,226.70756871785187,51602.765,51530.13363636364,-1.816483152266281,-146.6829411764702,58.29722663103166,-276.20277336896834,-1.7387723177279726,-1.7969043807798142,51548.65,51264.65,0,Monday,7,July,False,0
2024-07-29 14:15:00+05:30,51345.9,51548.65,51264.65,51481.8,0,0,28.57142857142857,78.57142857142857,28.57142857142857,0.4785211267605685,-89.17471427858175,51957.75,51608.9,51260.05,51529.07178865741,45.79478946315074,19.20118484544436,24.575181863086037,,,51522.325,51608.9,50855.9,45011.772888413,51634.39127287425,51448.08,51261.76872712575,-43.2138092468158,-14.27106110194803,-28.94274814486777,-8.4104210736985,-186.70999999999185,51360.770202020205,52056.75581705942,51574.46170054536,51092.16758403129,-320.79999999999563,0.0739317542042589,-0.6192739360572551,51597.79861111112,55.85848829197956,-68.21699871004716,231.00581507989196,51570.685,51508.14000000001,-0.6341602713659106,-170.18058823528554,0.2047656837385147,-283.7952343162615,-1.6948796574403449,-1.7387723177279726,51687.05,51343.75,0,Monday,7,July,False,0
2024-07-29 13:45:00+05:30,51673.75,51687.05,51343.75,51345.35,0,0,21.42857142857143,71.42857142857143,21.42857142857143,-0.9565977279347472,-65.4171336748002,51957.75,51608.9,51260.05,51495.667827083336,41.0320630607339,17.144426926567903,20.21085152803628,,,51522.325,51608.9,50890.4,45435.453555904925,51623.82065349445,51423.130000000005,51222.43934650556,-55.78577025547565,-22.57400293265356,-33.2117673228221,-17.935873878532195,-304.7649999999994,51337.24494949496,52054.39335829186,51552.64153858866,51050.88971888545,-361.1500000000015,0.0012057155291497,-0.6984615087078055,51551.040277777785,48.4559215986837,-87.77411494911911,239.4002816764253,51534.57,51467.17,-1.4477616139077765,-151.452941176467,167.61837058606034,-175.68162941394257,-1.3682380641712304,-1.6948796574403449,51717.65,51512.3,0,Monday,7,July,False,0
2024-07-29 13:15:00+05:30,51521.9,51717.65,51512.3,51677.45,0,0,14.28571428571429,64.28571428571428,14.28571428571429,0.7574872169466605,26.09472603710596,51957.75,51608.9,51260.05,51528.71913125,53.66327269805841,34.61134202856972,23.652317933527325,,,51488.850000000006,51608.9,50790.15,45465.53948410154,51703.52459318021,51440.97,51178.41540681979,-38.50755429068522,-25.76071320425989,-12.74684108642533,7.326545396116819,52.76749999999447,51403.14035353536,52089.40827654977,51564.528058723066,51039.64784089636,-11.700000000004366,-0.0377150609775351,-0.0226353112790679,51519.277777777774,51.41827363006218,-40.17486025512456,249.30216888121012,51533.4,51493.14818181818,0.7569201429199909,-111.23823529410583,175.64431764519395,-29.705682354804598,-0.7301115133148,-1.3682380641712304,51778.45,51512.3,0,Monday,7,July,False,0
