Timestamp,Open,High,Low,Close,Volume,Open Interest,AROON_Up,AROON_Dn,AROON_Sc,BOP,CCI,DC_upper,DC_middle,DC_lower,EMA,RSI,STOCH_k,STOCH_d,ICHIMOKU_a,ICHIMOKU_b,ICHIMOKU_base,ICHIMOKU_span,ICHIMOKU_CS,KAMA,BBANDS_upper,BBANDS_middle,BBANDS_lower,MACD,MACD_signal,MACD_diff,CMO,DPO,HMA,KC_upper,KC_middle,KC_lower,MOM,PPO,ROC,TRIMA,UO,WILLR,ATR,SMA,WMA,Z,AO,ERI_bull,ERI_bear,FISHER,FISHER_signal,High_next,Low_next
2024-07-12 00:00:00+05:30,52272.65,52794.55,52171.15,52278.9,0,0,,,,0.010025665704202736,,,,,51997.34446656649,,,,,,51677.225000000006,,49054.6,10275.848849503585,52663.59235047589,52403.58,52143.56764952411,,,,,-45.43000000000029,52657.4104040404,,,,872.6500000000015,,1.6975562310030423,51963.83888888889,,,,51957.83,52209.902727272725,,,945.5307692307615,322.13076923076005,1.6530428958681271,1.2114065850496334,52400.3,51749.45
2024-07-11 00:00:00+05:30,52316.9,52400.3,51749.45,52270.65,0,0,,,,-0.07106092033494597,36.49288862465836,,,,52047.036381736216,,,,,,51789.4,,46928.6,13736.986291774552,52662.481189457874,52404.590000000004,52146.69881054213,,,,,-152.76749999999447,52532.34287878787,,,,974.7000000000044,,1.9001500118430488,52111.669444444444,,-22.234482758620754,,52055.3,52266.77909090909,,,491.0478021977906,-159.80219780221523,1.5392069074520847,1.6530428958681271,52528.8,52075.4
2024-07-10 00:00:00+05:30,52528.8,52528.8,52075.4,52189.3,0,0,85.71428571428572,21.42857142857143,85.71428571428572,-0.748786943096601,47.17210445272385,,,,52072.90249414781,59.711276254202296,,,,,52068.600000000006,,50979.95,19993.25603820073,52509.22336674,52318.310000000005,52127.39663326001,,,,19.42255250840459,-298.56750000000466,52373.63848484849,,,,1300.550000000003,,2.5556729139544654,52233.509722222225,,-25.687002652519897,675.3525065785918,52185.354999999996,52291.14272727273,,,579.5409733123888,126.14097331238736,1.3438059059939078,1.5392069074520847,52626.6,52292.95
2024-07-09 00:00:00+05:30,52390.5,52626.6,52292.95,52568.8,0,0,78.57142857142857,14.28571428571429,78.57142857142857,0.5343923272890818,71.40466712144436,,,,52163.06567703003,67.21557489821242,80.83253757736514,,,,52272.0,,48983.95,25145.31130741529,52630.16652199939,52352.71,52075.25347800061,,,,34.43114979642483,84.65000000000146,52342.06368686869,,,,1251.800000000003,,2.4393475846210864,52317.10972222222,,-9.580901856763923,650.0106282365002,52310.534999999996,52360.86000000001,,,588.835119982039,255.18511998203758,1.4301183043980608,1.3438059059939078,52710.8,52246.7
2024-07-08 00:00:00+05:30,52533.1,52710.8,52246.7,52425.8,0,0,71.42857142857143,7.14285714285714,71.42857142857143,-0.23120017237663065,60.244275684515344,,,,52210.835553933655,62.4921096383748,83.02740937223695,,,,52272.0,,48682.35,27062.063822112897,52616.119652414134,52346.69,52077.26034758587,,,,24.9842192767496,-27.402499999996508,52360.39202020203,,,,647.5,,1.2505238681069095,52359.625,,-15.6498673740053,630.889266201889,52375.284999999996,52381.817272727276,,,617.6015314131728,153.50153141316696,1.6930243345715663,1.4301183043980608,52817.85,52290.05
2024-07-05 00:00:00+05:30,52560.1,52817.85,52290.05,52660.35,0,0,100.0,0.0,100.0,0.1899393709738553,79.56544571985206,,,,52292.56545321844,66.63383404082435,89.26462567304924,84.37485754088378,,,52283.649999999994,,48501.35,28096.045752387115,52775.60071748551,52422.98,52070.359282514495,,,,33.2676680816487,231.26499999999942,52464.4994949495,,,,379.9499999999971,,0.7267541946886349,52376.18333333333,,-6.9753537500830465,620.6093191899947,52413.28,52433.64727272728,,,643.6298840684321,115.82988406843651,2.0475243349167447,1.6930243345715663,53357.7,52815.9
2024-07-04 00:00:00+05:30,53357.7,53357.7,52815.9,53103.7,0,0,100.0,0.0,100.0,-0.46880767811000745,196.17786005150876,,,,52440.044461724174,72.75738470512934,89.16825334320527,87.15342946283049,,,52553.575,,49142.15,30410.94568888195,53194.11132600927,52589.590000000004,51985.06867399074,,,,45.514769410258694,735.7474999999977,52685.6944949495,,,,838.0999999999985,,1.6035403783750661,52401.74722222222,,-9.870018846295835,628.0512791558419,52497.090000000004,52559.17818181818,,,1050.6970434872273,508.8970434872317,2.439732507903451,2.0475243349167447,53256.7,52482.65
2024-07-03 00:00:00+05:30,52872.3,53256.7,52482.65,53089.25,0,0,92.85714285714286,0.0,92.85714285714286,0.28027905174084145,160.84323477940745,53357.7,51898.0,50438.3,52558.081832319775,72.29170075551471,89.94412577846157,89.45900159823869,,,52553.575,,49281.8,31553.096029936816,53324.01922877084,52769.58,52215.14077122916,,,,44.58340151102942,819.0924999999988,52934.05535353535,53493.5497368421,52117.255,50740.9602631579,468.5500000000029,,0.8904290516849889,52450.32083333333,,-13.322250068236407,641.8568772719332,52543.94499999999,52666.84363636364,,,837.9474658461913,63.8974658461957,2.275150449459549,2.439732507903451,52828.45,51996.65
2024-07-02 00:00:00+05:30,52793.75,52828.45,51996.65,52168.1,0,0,85.71428571428572,0.0,85.71428571428572,-0.7521639817263822,-53.16637675932261,53357.7,51898.0,50438.3,52487.17604462527,50.22344947259603,67.61304389205735,82.2418076712414,,,52553.575,,48971.65,31852.221856192384,53423.52830912909,52689.44,51955.35169087091,,,,0.44689894519206513,20.63749999999709,52897.59055555556,53575.43071428571,52122.09738095238,50668.76404761905,-228.70000000000437,,-0.43647703676561234,52500.42500000001,,-73.96859940929572,683.5154108862191,52521.075,52598.508181818186,,,445.5049707253056,-386.29502927469,1.579719401422759,2.275150449459549,52656.15,52166.05
2024-07-01 00:00:00+05:30,52351.15,52656.15,52166.05,52574.75,0,0,78.57142857142857,42.85714285714286,78.57142857142857,0.4562334217506615,-11.652332636292792,53357.7,51898.0,50438.3,52503.09858196612,56.531932191286046,54.67526635116001,70.74414534055964,,,52553.575,,48768.6,32020.04117708472,53419.41145248215,52719.23,52019.04854751786,,,,13.063864382572094,548.8974999999991,52781.17080808081,53573.48017006802,52165.207154195006,50756.934138321994,118.84999999999854,,0.2265712722496393,52552.13611111112,,-48.683351468987844,666.0071486826296,52532.96,52608.267272727266,,,245.80426062169136,-244.2957393783072,0.9590816328825194,1.579719401422759,53030.3,52242.3
2024-06-28 00:00:00+05:30,52874.95,53030.3,52242.3,52342.25,0,0,71.42857142857143,35.71428571428571,71.42857142857143,-0.6760152284263923,11.770434520923713,53357.7,51898.0,50438.3,52473.853385245005,52.4398143636671,38.06933001709948,53.452546753438945,,,52677.175,,47781.95,32143.149017688178,53420.45096490709,52655.61,51890.76903509291,,,,4.879628727334186,435.1750000000029,52588.666515151526,53606.3153919663,52182.06837760501,50757.82136324371,63.349999999998545,,0.12117699492529212,52600.72083333333,,-63.140059070417976,676.8432371327556,52539.295,52573.59272727273,,,629.6822233900239,-158.31777660997614,0.5430255387889861,0.9590816328825194,53180.75,52639.0
2024-06-27 00:00:00+05:30,52980.3,53180.75,52639.0,52811.3,0,0,64.28571428571428,28.57142857142857,64.28571428571428,-0.31195200738347945,116.9066853488221,53357.7,51958.8,50559.9,52535.20731520046,58.9029827388816,51.40059070418181,48.04839569081377,,,52677.175,,48048.2,32688.316487058175,53252.92405486785,52597.130000000005,51941.33594513216,,,,17.805965477763205,1028.4025000000038,52529.25045454545,53690.31392606475,52241.99519878548,50793.67647150621,540.6500000000015,,1.0343280598194233,52647.819444444445,,-33.97481734804876,690.9569595421007,52593.36,52623.04818181819,,,721.4633343343012,179.71333433430118,0.47389492558679236,0.5430255387889861,52988.3,52373.7
2024-06-26 00:00:00+05:30,52653.2,52988.3,52373.7,52870.5,0,0,57.14285714285714,21.42857142857143,57.14285714285714,0.3535632931988299,59.92151871884747,53357.7,52070.975,50784.25,52596.169621527646,59.648316573379056,57.53044199181329,49.000120904364856,,,52677.175,,48199.5,33406.855850001884,53090.454336009476,52553.380000000005,52016.30566399053,,,,19.296633146758097,1226.9974999999977,52577.18429292928,53729.30307596335,52301.85279890115,50874.40252183895,681.1999999999971,,1.3052483938278479,52665.52916666667,,-30.2937976060934,684.394680405854,52661.48,52673.43727272728,,,470.2685722865426,-144.3314277134632,0.3044532559161043,0.47389492558679236,52746.5,51747.65
2024-06-25 00:00:00+05:30,51759.45,52746.5,51747.65,52606.0,0,0,50.0,100.0,50.0,0.8475246533513582,-58.05727569049257,53357.7,52350.175,51342.65,52597.95696306807,54.86099230389656,63.014464663226505,57.3151657864072,,,52552.675,51898.0,48115.65,33505.12090975342,53016.76628733432,52640.96,52265.15371266568,333.52042364185036,,,9.72198460779313,1093.6275000000023,52652.776767676776,53836.198021109696,52330.819199005804,50825.44037690191,37.19999999999709,0.7613669898069103,0.07076440778560113,52647.0763888889,,-46.687991056178326,721.5373884224131,52665.2,52663.35,,,215.9016333884647,-782.9483666115339,-0.14071463306408716,0.3044532559161043,51783.95,51138.9
2024-06-24 00:00:00+05:30,51280.25,51783.95,51138.9,51703.95,0,0,42.85714285714286,100.0,42.85714285714286,0.6568483063328423,-238.34774324591598,53357.7,52248.3,51138.9,52435.41024251023,42.37120401074336,49.494893233001505,56.679933296013765,,,52248.3,51898.0,47977.05,34060.09511120176,53314.61290624762,52466.8,51618.98709375239,241.04934378285543,,,-15.257591978513275,360.0,52464.85848484849,53912.57440005163,52271.11737052906,50629.660341006485,-721.8500000000058,0.6727510553212193,-1.3768983973539857,52616.31944444444,,-74.53353163872379,783.8679624935887,52593.01499999999,52488.57727272727,,,-628.555742809891,-1273.6057428098866,-0.647852641015475,-0.14071463306408716,51934.35,51224.95
2024-06-21 00:00:00+05:30,51927.3,51934.35,51224.95,51661.45,0,0,35.71428571428571,92.85714285714286,35.71428571428571,-0.37475331265859213,-183.69660264802206,53357.7,52248.3,51138.9,52294.69019841746,41.88734673860471,34.109831957897796,48.8730632847086,,,52197.8,51898.0,47687.45,34948.64938266998,53403.528287567744,52330.64,51257.751712432255,162.4631775824164,,,-16.225306522790564,519.9549999999945,52138.657222222224,53833.305409570516,52213.05381143105,50592.80221329158,-998.9000000000015,0.5159677170773966,-1.8968730743339182,52560.027777777774,54.188195022123,-76.44898143140452,777.7171637474377,52493.125,52319.20181818182,,,-370.86206526562455,-1080.262065265626,-1.0572494474240632,-0.647852641015475,51842.2,51281.5
2024-06-20 00:00:00+05:30,51712.9,51842.2,51281.5,51783.25,0,0,28.57142857142857,85.71428571428572,28.57142857142857,0.12546816479400555,-141.08596053922565,53357.7,52248.3,51138.9,52201.70107143247,43.86576150473673,26.019319752418625,36.54134831443931,,,52159.825,51898.0,47859.45,36424.29383526022,53143.2975534456,52125.030000000006,51106.762446554414,108.75762654124264,,,-12.268476990526523,949.7874999999985,51823.236363636366,53744.862037230465,52172.12011510428,50599.37819297809,-1320.449999999997,0.3855844113172667,-2.486549901419293,52490.52916666667,55.699414897975586,-70.95952767261583,759.9902631355661,52361.08,52190.13363636363,,,-388.44605594196764,-949.1460559419647,-1.4019377893544034,-1.0572494474240632,51957.0,50441.75
2024-06-19 00:00:00+05:30,50607.9,51957.0,50441.75,51398.05,0,0,21.42857142857143,100.0,21.42857142857143,0.5214651047681911,-152.42489194307547,53357.7,51899.725,50441.75,52055.58269480838,39.30800314922247,28.46232592901482,29.53049254644375,,,51811.25,51899.725,47754.1,38076.5591947834,52647.96944013541,51830.54,51013.11055986459,34.713019582595734,,,-21.38399370155506,623.9950000000026,51528.5842929293,53809.97517654185,52098.39915176101,50386.823126980176,-1691.199999999997,0.17671753269648782,-3.1855790013985827,52377.580555555556,59.559168961303676,-67.2045131089352,821.0568612084322,52191.96,52015.03727272727,-1.2836209054010739,,-154.7037622359785,-1669.9537622359785,-1.8024930953867873,-1.4019377893544034,50562.15,49900.2
2024-06-18 00:00:00+05:30,50194.35,50562.15,49900.2,50440.9,0,0,14.28571428571429,100.0,14.28571428571429,0.37246015560087814,-194.52861383394165,53357.7,51628.95,49900.2,51762.00402302503,30.756523357638777,25.82480877298508,26.768818151472843,,,51540.475,51628.95,47421.1,39466.76727031416,52388.46626615178,51397.520000000004,50406.57373384823,-100.04857298709248,,,-38.48695328472243,-153.61499999999796,51082.06282828283,53774.41563591881,51940.54208968853,50106.668543458254,-1727.199999999997,-0.21507303109407291,-3.3108355489274044,52203.62083333333,56.543289877849176,-84.36153289949372,875.2680122937219,52019.240000000005,51696.66272727273,-2.5603527684089062,,-1310.8675104879876,-1972.817510487992,-2.220912045569153,-1.8024930953867873,50102.6,49693.35
2024-06-14 00:00:00+05:30,49993.95,50102.6,49693.35,50002.0,0,0,7.14285714285714,100.0,7.14285714285714,0.019670128283452437,-171.2955718131474,53357.7,51525.524999999994,49693.35,51442.00329156593,27.772851710032395,18.952334366623784,24.413156356207896,,,51437.05,51525.524999999994,47487.9,41740.117734919724,52471.829428995494,51057.13,49642.4305710045,-239.5028284421278,,,-44.454296579935196,-409.5200000000041,50545.99808080809,53557.52843249797,51755.919033527716,49954.30963455746,-2572.75,-0.6113790538955582,-4.893508766090186,51970.75138888889,53.86807750360379,-91.57695089169971,865.1257438745852,51761.965000000004,51329.891818181815,-2.7442547074900077,,-1503.129294703991,-1912.379294703991,-2.642006109416976,-2.220912045569153,50186.45,49799.65
2024-06-13 00:00:00+05:30,50179.0,50186.45,49799.65,49846.7,0,0,0.0,92.85714285714286,0.0,-0.8591003102378663,-139.97821592083952,53357.7,51525.524999999994,49693.35,51151.94814764485,26.78279462845178,9.455016934686995,18.07738669143195,,,51340.825,51525.524999999994,48021.1,43458.573373209285,52228.583520069034,50694.18000000001,49159.77647993098,-358.4210875200806,,,-46.434410743096436,-349.32250000000204,50027.43580808081,53277.79239130768,51574.08864938222,49870.384907456755,-2495.550000000003,-0.8409239433747697,-4.767754538637531,51699.18472222222,49.883925107028155,-95.69646540474557,827.4420416430706,51512.409999999996,50981.66181818183,-2.558147867837727,,-1167.9893954605723,-1554.789395460568,-2.894718372207839,-2.642006109416976,50233.4,49697.35
2024-06-12 00:00:00+05:30,49857.45,50233.4,49697.35,49895.1,0,0,0.0,85.71428571428572,0.0,0.07023598544912088,-118.19700891393511,53357.7,51525.524999999994,49693.35,50923.43030261851,27.648452284358726,6.170565273821634,11.525972191710805,,,51219.925,51525.524999999994,48285.35,45659.882161133755,51476.69688725191,50316.55,49156.4031127481,-443.64512426184956,-29.0126691200211,-414.6324551418285,-44.70309543128255,-114.50499999999738,49661.26691919192,53057.73597308791,51414.18496848868,49770.63396388944,-2916.2000000000044,-1.0953302168936347,-5.521924285143529,51403.92222222222,50.04332744695539,-94.21488788208981,804.6530344306585,51220.79,50687.60545454545,-2.243338227985768,-1603.0776470588244,-912.5623389662069,-1448.6123389662098,-3.075982316943386,-2.894718372207839,49970.3,49530.45
2024-06-11 00:00:00+05:30,49751.2,49970.3,49530.45,49705.75,0,0,21.42857142857143,100.0,21.42857142857143,-0.10333068091393995,-107.96221078486907,53357.7,51444.075,49530.45,50702.0338839606,26.33656423702282,4.963663908634456,6.863082039047694,,,50743.725,51444.075,48895.3,47156.425166222914,50478.55740713089,49978.090000000004,49477.62259286912,-520.4651516320446,-127.30316562242581,-393.1619860096188,-47.326871525954374,-137.64500000000407,49439.3893939394,52822.28016612716,51251.47687625166,49680.673586376164,-3164.75,-1.3309532773348678,-5.985852223829924,51066.479166666664,49.6540593611643,-95.19765498726125,776.3148451116803,50904.315,50412.14363636363,-2.23589297238074,-1841.4357352941151,-969.9177191138951,-1409.767719113901,-3.3731646209459596,-3.075982316943386,50252.95,49622.75
2024-06-10 00:00:00+05:30,49808.15,50252.95,49622.75,49780.9,0,0,14.28571428571429,92.85714285714286,14.28571428571429,-0.043240241193272175,-82.36558539658888,53357.7,51444.075,49530.45,50534.55499596776,27.80078573860931,5.816179013963077,5.650136065473056,,,50743.725,51444.075,48923.55,48031.87174699045,50047.396397315926,49846.090000000004,49644.78360268408,-568.725684168443,-215.58766933162926,-353.1380148368137,-44.398428522781366,74.12000000000262,49392.09803030303,52652.663007448384,51111.42193565627,49570.18086386415,-2825.0999999999985,-1.6103725894629612,-5.370299965783368,50723.37222222222,44.8919237850384,-93.13892008875972,765.0350517252159,50621.805,50207.88636363636,-1.9697868238295613,-1850.9522058823495,-521.65090209763,-1151.850902097627,-3.153981603005713,-3.3731646209459596,49943.2,49080.45
2024-06-07 00:00:00+05:30,49316.95,49943.2,49080.45,49803.2,0,0,7.14285714285714,100.0,7.14285714285714,0.5636047522457259,-85.61389335197325,53357.7,51219.075,49080.45,50401.58136033725,28.25650553723538,9.763394647203961,6.847745856600498,,,50518.725,51219.075,49231.05,48537.6380589655,49933.71184486151,49806.33,49678.948155138496,-598.2765209514473,-292.1254396555929,-306.1510812958544,-43.48698892552923,241.0625,49454.529393939396,52545.61891150092,50986.82937035567,49428.03982921042,-1900.75,-1.9148854747207127,-3.6762181612816818,50430.040277777785,46.9822210384573,-82.37324098236715,772.5351908702281,50431.729999999996,50059.04909090909,-1.7772761049552752,-1861.9535294117668,-692.6293446551135,-1555.3793446551135,-3.2533212154212423,-3.153981603005713,49672.75,48906.75
2024-06-06 00:00:00+05:30,49426.4,49672.75,48906.75,49291.9,0,0,0.0,100.0,0.0,-0.17558746736292427,-94.50927285306814,53357.7,51132.225,48906.75,50199.8211130032,24.446407994610674,11.308068338428804,8.962547333198614,,,50431.875,51132.225,49396.75,48770.559008088305,50116.54031994234,49695.369999999995,49274.19968005765,-655.398384289103,-364.7800285822949,-290.6183557068081,-51.107184010778646,-70.1724999999933,49438.88782828284,52406.49330088178,50825.407525559895,49244.32175023801,-2369.5499999999956,-2.2188606970930698,-4.5866889140742195,50189.31666666667,47.803113084328245,-90.56363391358673,781.9959133190792,50194.775,49851.807272727274,-1.9926026420149776,-1954.7105882352917,-771.0894382758124,-1537.0894382758124,-3.5089702612029394,-3.2533212154212423,49362.9,46446.8
2024-06-05 00:00:00+05:30,47486.6,49362.9,46446.8,49054.6,0,0,0.0,100.0,0.0,0.5377044682966979,-150.13469707837126,53256.7,49851.75,46446.8,49991.59909245716,22.902880472249993,22.81958237259759,14.630348452743453,,,48504.475000000006,49902.25,49424.05,48875.73566895533,50128.027267455305,49527.270000000004,48926.5127325447,-711.612967994799,-434.1466164647958,-277.4663515300032,-54.194239055500006,-139.9800000000032,49303.7535858586,52642.712986512095,50656.75918979229,48670.805393072485,-2728.6500000000015,-2.412239416832302,-5.269367990614728,49978.180555555555,61.78390706698999,-58.60437798625336,944.1340523336457,49921.909999999996,49644.502727272724,-1.9589771598726509,-2282.1641176470584,-882.4766613792672,-3798.5766613792657,-3.8408431292565757,-3.5089702612029394,50667.05,46077.85
2024-06-04 00:00:00+05:30,50667.05,50667.05,46077.85,46928.6,0,0,0.0,100.0,0.0,-0.8146191057264884,-167.71473083806612,53180.75,49629.3,46077.85,49434.690166555854,14.23259224833522,21.767539119263564,18.631729943429985,,,48372.45,49717.774999999994,48201.05,48103.46972123118,51094.07558579165,48971.84,46849.60441420834,-917.1416251090122,-530.7456181936391,-386.39600691537316,-71.53481550332955,-2153.9100000000035,48613.73893939395,52972.64508303475,50301.69640981207,47630.747736589394,-4469.450000000004,-2.790516371153379,-8.695757912994763,49733.70694444445,47.55046023311651,-85.52937074236922,1219.8139174087316,49474.965000000004,49100.26454545454,-2.915323739026166,-2469.7491176470576,895.4985759606279,-3693.7014240393764,-3.114609121829867,-3.8408431292565757,51133.2,50092.65
2024-06-03 00:00:00+05:30,50889.85,51133.2,50092.65,50979.95,0,0,21.42857142857143,92.85714285714286,21.42857142857143,0.08658882321848918,61.75702416432068,53180.75,49629.3,46077.85,49715.64649990933,51.73197622412685,46.41578409362568,30.334301861828948,,,48605.524999999994,49717.774999999994,48494.95,48135.69047953446,51852.89794140959,49211.65,46570.402058590415,-744.5319789721834,-573.5028903493479,-171.0290886228355,3.46395244825369,1991.7574999999997,48713.57671717172,53583.74078941239,50366.291989829966,47148.84319024754,539.0499999999956,-2.8329408302879524,1.0686764114042286,49582.33611111111,59.97241064102315,-16.618898990500377,1444.6114888295892,49528.869999999995,49373.89818181818,-0.24682424722281993,-2295.5525000000052,1189.0202079662486,148.47020796625293,-1.7887030413577243,-3.114609121829867,49122.55,48569.05
2024-05-31 00:00:00+05:30,48895.15,49122.55,48569.05,48983.95,0,0,14.28571428571429,85.71428571428572,14.28571428571429,0.16043360433603548,-83.13045062612987,53180.75,49629.3,46077.85,49582.61077265309,41.9909810711944,49.094115078993816,39.092479430627684,,,48605.524999999994,49717.774999999994,48189.0,48149.94781052364,51622.74390385508,49047.8,46472.856096144926,-760.0368775376628,-610.809687787011,-149.22718975065186,-16.01803785761121,89.23999999999796,48844.2156060606,53604.884523754066,50234.64037175092,46864.39621974777,-1018.0500000000029,-2.9645200577071256,-2.0360185592576356,49453.748611111114,54.8123887869869,-50.569385030148965,1517.1052892299474,49427.064999999995,49274.82181818182,-1.4374732369959133,-2331.5523529411803,-684.4541074575027,-1237.9541074575027,-1.152970833137445,-1.7887030413577243,49044.6,48313.6
2024-05-30 00:00:00+05:30,48313.6,49044.6,48313.6,48682.35,0,0,7.14285714285714,78.57142857142857,7.14285714285714,0.5044459644322845,-86.5691046598278,53180.75,49629.3,46077.85,49418.92699580707,40.742596355399165,59.03744588928669,51.51578168730206,,,48605.524999999994,49717.774999999994,47970.45,48160.06690367802,51500.78087722188,48925.89,46350.99912277812,-787.5824604304144,-646.1642423156917,-141.41821811472266,-18.51480728920167,-101.97750000000087,48950.04348484848,53275.30980720606,50086.80319348893,46898.2965797718,-1164.3499999999985,-2.9779410802207926,-2.335861752132034,49311.740277777775,55.103053731850686,-55.69937831149061,1458.3405847486458,49310.63,49139.41909090909,-1.5012354633766654,-2345.228676470586,-601.7392349635847,-1332.7392349635847,-0.8979334959803749,-1.152970833137445,49022.6,48401.55
2024-05-29 00:00:00+05:30,48786.7,49022.6,48401.55,48501.35,0,0,0.0,71.42857142857143,0.0,-0.4594638112873369,-75.058901365238,52988.3,49533.075,46077.85,49252.09481475124,39.97451444025076,47.223516158844426,51.78502570904164,,,48605.524999999994,49717.774999999994,47924.9,48167.86022213073,51405.99735984682,48815.240000000005,46224.48264015319,-814.6272053129942,-679.8568349151521,-134.77037039784204,-20.050971119498495,-190.66249999999854,48837.23691919192,52938.94220651977,49935.80765125189,46932.673095984006,-1393.75,-2.918567347000005,-2.7933604702666193,49167.49722222222,52.729916362546625,-52.06068818182716,1395.957029445514,49171.255,48992.277272727275,-1.4868830947308918,-2073.0888235294187,-460.16934425450745,-1081.219344254503,-0.8047712959212416,-0.8979334959803749,49511.15,49043.65
2024-05-28 00:00:00+05:30,49390.9,49511.15,49043.65,49142.15,0,0,71.42857142857143,64.28571428571428,71.42857142857143,-0.5320855614973262,-10.88232861986214,52746.5,49412.175,46077.85,49232.10484843283,43.999629938866,50.951641848273376,52.404201298801496,,,48605.524999999994,49667.274999999994,47574.15,48177.21262951123,51037.28213538125,49257.95,47478.61786461875,-775.4146583655747,-698.9683996052368,-76.44625876033797,-12.000740122267995,551.4775000000009,48885.51944444445,52769.68580589884,49860.221208275514,46950.75661065219,-563.5999999999985,-2.7423272664965066,-1.1338728416732442,49047.688888888886,53.95370247616666,-39.38500796186211,1367.2741198981676,49114.895,48986.98545454546,-1.033553367812272,-1798.042205882346,77.0405620675665,-390.4594379324335,-0.6305671779093669,-0.8047712959212416,49688.85,49051.25
