Timestamp,Open,High,Low,Close,Volume,Open Interest
2024-07-21 00:00:00+05:30,24445.75,24861.15,24074.2,24834.85,0,0
2024-07-14 00:00:00+05:30,24587.6,24854.8,24504.45,24530.9,0,0
2024-07-07 00:00:00+05:30,24329.45,24592.2,24141.8,24502.15,0,0
2024-06-30 00:00:00+05:30,23992.95,24401.0,23992.7,24323.85,0,0
2024-06-23 00:00:00+05:30,23382.3,24174.0,23350.0,24010.6,0,0
2024-06-16 00:00:00+05:30,23570.8,23667.1,23398.2,23501.1,0,0
2024-06-09 00:00:00+05:30,23319.15,23490.4,23206.65,23465.6,0,0
2024-06-02 00:00:00+05:30,23337.9,23338.7,21281.45,23290.15,0,0
2024-05-26 00:00:00+05:30,23038.95,23110.8,22417.0,22530.7,0,0
2024-05-19 00:00:00+05:30,22404.55,23026.4,22404.55,22957.1,0,0
2024-05-12 00:00:00+05:30,22027.95,22520.25,21821.05,22502.0,0,0
2024-05-05 00:00:00+05:30,22561.6,22588.8,21932.4,22055.2,0,0
2024-04-28 00:00:00+05:30,22475.55,22794.7,22348.05,22475.85,0,0
2024-04-21 00:00:00+05:30,22336.9,22625.95,22198.15,22419.95,0,0
2024-04-14 00:00:00+05:30,22339.05,22427.45,21777.65,22147.0,0,0
2024-04-07 00:00:00+05:30,22578.35,22775.7,22503.75,22519.4,0,0
2024-03-31 00:00:00+05:30,22455.0,22619.0,22303.8,22513.7,0,0
2024-03-24 00:00:00+05:30,21947.9,22516.0,21947.55,22326.9,0,0
2024-03-17 00:00:00+05:30,21990.1,22180.7,21710.2,22096.75,0,0
2024-03-10 00:00:00+05:30,22517.5,22526.6,21905.65,22023.35,0,0
2024-03-03 00:00:00+05:30,22403.5,22525.65,22224.35,22493.55,0,0
2024-02-25 00:00:00+05:30,22169.2,22419.55,21860.65,22378.4,0,0
2024-02-18 00:00:00+05:30,22103.45,22297.5,21875.25,22212.7,0,0
2024-02-11 00:00:00+05:30,21800.8,22068.65,21530.2,22040.7,0,0
2024-02-04 00:00:00+05:30,21921.05,22053.3,21629.9,21782.5,0,0
