Timestamp,Open,High,Low,Close,Volume,Open Interest
2024-07-26 00:00:00+05:30,24423.35,24861.15,24410.9,24834.85,0,0
2024-07-25 00:00:00+05:30,24230.95,24426.15,24210.8,24406.1,0,0
2024-07-24 00:00:00+05:30,24444.95,24504.25,24307.25,24413.5,0,0
2024-07-23 00:00:00+05:30,24568.9,24582.55,24074.2,24479.05,0,0
2024-07-22 00:00:00+05:30,24445.75,24595.2,24362.3,24509.25,0,0
2024-07-19 00:00:00+05:30,24853.8,24854.8,24508.15,24530.9,0,0
2024-07-18 00:00:00+05:30,24543.8,24837.75,24504.45,24800.85,0,0
2024-07-16 00:00:00+05:30,24615.9,24661.25,24587.65,24613.0,0,0
2024-07-15 00:00:00+05:30,24587.6,24635.05,24522.75,24586.7,0,0
2024-07-12 00:00:00+05:30,24387.95,24592.2,24331.15,24502.15,0,0
2024-07-11 00:00:00+05:30,24396.55,24402.65,24193.75,24315.95,0,0
2024-07-10 00:00:00+05:30,24459.85,24461.05,24141.8,24324.45,0,0
2024-07-09 00:00:00+05:30,24351.0,24443.6,24331.9,24433.2,0,0
2024-07-08 00:00:00+05:30,24329.45,24344.6,24240.55,24320.55,0,0
2024-07-05 00:00:00+05:30,24213.35,24363.0,24168.85,24323.85,0,0
2024-07-04 00:00:00+05:30,24369.95,24401.0,24281.0,24302.15,0,0
2024-07-03 00:00:00+05:30,24291.75,24309.15,24207.1,24286.5,0,0
2024-07-02 00:00:00+05:30,24228.75,24236.35,24056.4,24123.85,0,0
2024-07-01 00:00:00+05:30,23992.95,24164.0,23992.7,24141.95,0,0
2024-06-28 00:00:00+05:30,24085.9,24174.0,23985.8,24010.6,0,0
2024-06-27 00:00:00+05:30,23881.55,24087.45,23805.4,24044.5,0,0
2024-06-26 00:00:00+05:30,23723.1,23889.9,23670.45,23868.8,0,0
2024-06-25 00:00:00+05:30,23577.1,23754.15,23562.05,23721.3,0,0
2024-06-24 00:00:00+05:30,23382.3,23558.1,23350.0,23537.85,0,0
2024-06-21 00:00:00+05:30,23661.15,23667.1,23398.2,23501.1,0,0
2024-06-20 00:00:00+05:30,23586.15,23624.0,23442.6,23567.0,0,0
2024-06-19 00:00:00+05:30,23629.85,23664.0,23412.9,23516.0,0,0
2024-06-18 00:00:00+05:30,23570.8,23579.05,23499.7,23557.9,0,0
2024-06-14 00:00:00+05:30,23464.95,23490.4,23334.25,23465.6,0,0
2024-06-13 00:00:00+05:30,23480.95,23481.05,23353.9,23398.9,0,0
2024-06-12 00:00:00+05:30,23344.45,23441.95,23295.95,23322.95,0,0
2024-06-11 00:00:00+05:30,23283.75,23389.45,23206.65,23264.85,0,0
2024-06-10 00:00:00+05:30,23319.15,23411.9,23227.15,23259.2,0,0
2024-06-07 00:00:00+05:30,22821.85,23320.2,22789.05,23290.15,0,0
2024-06-06 00:00:00+05:30,22798.6,22910.15,22642.6,22821.4,0,0
2024-06-05 00:00:00+05:30,22128.35,22670.4,21791.95,22620.35,0,0
2024-06-04 00:00:00+05:30,23179.5,23179.5,21281.45,21884.5,0,0
2024-06-03 00:00:00+05:30,23337.9,23338.7,23062.3,23263.9,0,0
2024-05-31 00:00:00+05:30,22568.1,22653.75,22465.1,22530.7,0,0
2024-05-30 00:00:00+05:30,22617.45,22705.75,22417.0,22488.65,0,0
2024-05-29 00:00:00+05:30,22762.75,22825.5,22685.45,22704.7,0,0
2024-05-28 00:00:00+05:30,22977.15,22998.55,22858.5,22888.15,0,0
2024-05-27 00:00:00+05:30,23038.95,23110.8,22871.2,22932.45,0,0
2024-05-24 00:00:00+05:30,22930.75,23026.4,22908.0,22957.1,0,0
2024-05-23 00:00:00+05:30,22614.1,22993.6,22577.45,22967.65,0,0
2024-05-22 00:00:00+05:30,22576.6,22629.5,22483.15,22597.8,0,0
2024-05-21 00:00:00+05:30,22404.55,22591.1,22404.55,22529.05,0,0
2024-05-18 00:00:00+05:30,22512.85,22520.25,22470.05,22502.0,0,0
2024-05-17 00:00:00+05:30,22415.25,22502.15,22345.65,22466.1,0,0
2024-05-16 00:00:00+05:30,22319.2,22432.25,22054.55,22403.85,0,0
2024-05-15 00:00:00+05:30,22255.6,22297.55,22151.75,22200.55,0,0
2024-05-14 00:00:00+05:30,22112.9,22270.05,22081.25,22217.85,0,0
2024-05-13 00:00:00+05:30,22027.95,22131.65,21821.05,22104.05,0,0
2024-05-10 00:00:00+05:30,21990.95,22131.3,21950.3,22055.2,0,0
2024-05-09 00:00:00+05:30,22224.8,22307.75,21932.4,21957.5,0,0
2024-05-08 00:00:00+05:30,22231.2,22368.65,22185.2,22302.5,0,0
2024-05-07 00:00:00+05:30,22489.75,22499.05,22232.05,22302.5,0,0
2024-05-06 00:00:00+05:30,22561.6,22588.8,22409.45,22442.7,0,0
2024-05-03 00:00:00+05:30,22766.35,22794.7,22348.05,22475.85,0,0
2024-05-02 00:00:00+05:30,22567.85,22710.5,22567.85,22648.2,0,0
2024-04-30 00:00:00+05:30,22679.65,22783.35,22568.4,22604.85,0,0
2024-04-29 00:00:00+05:30,22475.55,22655.8,22441.9,22643.4,0,0
2024-04-26 00:00:00+05:30,22620.4,22620.4,22385.55,22419.95,0,0
2024-04-25 00:00:00+05:30,22316.9,22625.95,22305.25,22570.35,0,0
2024-04-24 00:00:00+05:30,22421.55,22476.45,22384.0,22402.4,0,0
2024-04-23 00:00:00+05:30,22447.05,22447.55,22349.45,22368.0,0,0
2024-04-22 00:00:00+05:30,22336.9,22375.65,22198.15,22336.4,0,0
2024-04-19 00:00:00+05:30,21861.5,22179.55,21777.65,22147.0,0,0
2024-04-18 00:00:00+05:30,22212.35,22326.5,21961.7,21995.85,0,0
2024-04-16 00:00:00+05:30,22125.3,22213.75,22079.45,22147.9,0,0
2024-04-15 00:00:00+05:30,22339.05,22427.45,22259.55,22272.5,0,0
2024-04-12 00:00:00+05:30,22677.4,22726.45,22503.75,22519.4,0,0
2024-04-10 00:00:00+05:30,22720.25,22775.7,22673.7,22753.8,0,0
2024-04-09 00:00:00+05:30,22765.1,22768.4,22612.25,22642.75,0,0
2024-04-08 00:00:00+05:30,22578.35,22697.3,22550.35,22666.3,0,0
2024-04-05 00:00:00+05:30,22486.4,22537.6,22427.6,22513.7,0,0
2024-04-04 00:00:00+05:30,22592.1,22619.0,22303.8,22514.65,0,0
2024-04-03 00:00:00+05:30,22385.7,22521.1,22346.5,22434.65,0,0
2024-04-02 00:00:00+05:30,22458.8,22497.6,22388.15,22453.3,0,0
2024-04-01 00:00:00+05:30,22455.0,22529.95,22427.75,22462.0,0,0
2024-03-28 00:00:00+05:30,22163.6,22516.0,22163.6,22326.9,0,0
2024-03-27 00:00:00+05:30,22053.95,22193.6,22052.85,22123.65,0,0
2024-03-26 00:00:00+05:30,21947.9,22073.2,21947.55,22004.7,0,0
2024-03-22 00:00:00+05:30,21932.2,22180.7,21883.3,22096.75,0,0
2024-03-21 00:00:00+05:30,21989.9,22080.95,21941.3,22011.95,0,0
2024-03-20 00:00:00+05:30,21843.9,21930.9,21710.2,21839.1,0,0
2024-03-19 00:00:00+05:30,21946.45,21978.3,21793.1,21817.45,0,0
2024-03-18 00:00:00+05:30,21990.1,22123.7,21916.55,22055.7,0,0
2024-03-15 00:00:00+05:30,22064.85,22120.9,21931.7,22023.35,0,0
2024-03-14 00:00:00+05:30,21982.55,22204.6,21917.5,22146.65,0,0
2024-03-13 00:00:00+05:30,22432.2,22446.75,21905.65,21997.7,0,0
2024-03-12 00:00:00+05:30,22334.45,22452.55,22256.0,22335.7,0,0
2024-03-11 00:00:00+05:30,22517.5,22526.6,22307.25,22332.65,0,0
2024-03-07 00:00:00+05:30,22505.3,22525.65,22430.0,22493.55,0,0
2024-03-06 00:00:00+05:30,22327.5,22497.2,22224.35,22474.05,0,0
2024-03-05 00:00:00+05:30,22371.25,22416.9,22269.15,22356.3,0,0
2024-03-04 00:00:00+05:30,22403.5,22440.9,22358.3,22405.6,0,0
2024-03-02 00:00:00+05:30,22406.95,22419.55,22367.05,22378.4,0,0
2024-03-01 00:00:00+05:30,22048.3,22353.3,22047.75,22338.75,0,0
2024-02-29 00:00:00+05:30,21935.2,22060.55,21860.65,21982.8,0,0
2024-02-28 00:00:00+05:30,22214.1,22229.15,21915.85,21951.15,0,0
2024-02-27 00:00:00+05:30,22090.2,22218.25,22085.65,22198.35,0,0
2024-02-26 00:00:00+05:30,22169.2,22202.15,22075.15,22122.05,0,0
2024-02-23 00:00:00+05:30,22290.0,22297.5,22186.1,22212.7,0,0
2024-02-22 00:00:00+05:30,22081.55,22252.5,21875.25,22217.45,0,0
2024-02-21 00:00:00+05:30,22248.85,22249.4,21997.95,22055.05,0,0
2024-02-20 00:00:00+05:30,22099.2,22215.6,22045.85,22196.95,0,0
2024-02-19 00:00:00+05:30,22103.45,22186.65,22021.05,22122.25,0,0
2024-02-16 00:00:00+05:30,22020.3,22068.65,21968.95,22040.7,0,0
2024-02-15 00:00:00+05:30,21906.55,21953.85,21794.8,21910.75,0,0
2024-02-14 00:00:00+05:30,21578.15,21870.85,21530.2,21840.05,0,0
2024-02-13 00:00:00+05:30,21664.3,21766.8,21543.35,21743.25,0,0
2024-02-12 00:00:00+05:30,21800.8,21831.7,21574.75,21616.05,0,0
2024-02-09 00:00:00+05:30,21727.0,21804.45,21629.9,21782.5,0,0
2024-02-08 00:00:00+05:30,22009.65,22011.05,21665.3,21717.95,0,0
2024-02-07 00:00:00+05:30,22045.05,22053.3,21860.15,21930.5,0,0
